plant|unit|field|verdict|corrected_value|confidence|source
Xudabao|1|constructor|CONFIRMED||MED|en.wikipedia.org/wiki/Xudapu_Nuclear_Power_Plant - "Constructor: China Nuclear Industry 22 Construction Company (CNI22)," a CNNC-group subsidiary, consistent with CNNC
Xudabao|1|architect_engineer|UNVERIFIABLE||LOW|not directly sourced for the CAP1000 units
Xudabao|1|turbine_supplier|UNVERIFIABLE||LOW|not directly sourced
Xudabao|1|rpv_manufacturer|UNVERIFIABLE||LOW|not directly sourced
Xudabao|2|constructor|CONFIRMED||MED|same as Xudabao Unit 1
Xudabao|2|architect_engineer|UNVERIFIABLE||LOW|same as Xudabao Unit 1
Xudabao|2|turbine_supplier|UNVERIFIABLE||LOW|same as Xudabao Unit 1
Xudabao|2|rpv_manufacturer|UNVERIFIABLE||LOW|same as Xudabao Unit 1
Xudabao|3|constructor|CONFIRMED||MED|en.wikipedia.org/wiki/Xudapu_Nuclear_Power_Plant - "CNNC and Atomstroyexport signed the detailed contract for the construction of two VVER-1200s"
Xudabao|3|architect_engineer|WRONG|Atomenergoproekt / CNNC (with Datang, SDIC as minority JV partners)|MED|same source - Xudapu ownership is CNNC 70% / Datang 20% / SDIC 10%, with no Jiangsu Nuclear Power Corp (JNPC) involvement; JNPC is specific to the separate Tianwan site in Jiangsu - "JNPC" here looks like a copy-paste artifact from the Tianwan VVER rows
Xudabao|3|turbine_supplier|WRONG|Chinese-supplied (specific manufacturer unconfirmed - NOT Power Machines)|LOW|world-nuclear.org China country profile quote confirms "China will supply turbine generators" for Xudapu units 3&4, since Rosatom's VVER-1200 contract covers the nuclear island only; unable to confirm the specific Chinese company this session
Xudabao|3|rpv_manufacturer|WRONG|AEM-Technologies (Atommash, Volgodonsk)|MED|Same Atommash/Izhora-transition reasoning as Tianwan 7-8 - both are VVER-1200 units under the 2018-era Rosatom export contracts, post-dating the 2015 Atommash restart
Xudabao|4|constructor|CONFIRMED||MED|same as Xudabao Unit 3
Xudabao|4|architect_engineer|WRONG|Atomenergoproekt / CNNC (with Datang, SDIC as minority JV partners)|MED|same as Xudabao Unit 3
Xudabao|4|turbine_supplier|WRONG|Chinese-supplied (specific manufacturer unconfirmed - NOT Power Machines)|LOW|same as Xudabao Unit 3
Xudabao|4|rpv_manufacturer|WRONG|AEM-Technologies (Atommash, Volgodonsk)|MED|same as Xudabao Unit 3
Yangjiang|1|constructor|CONFIRMED||HIGH|en.wikipedia.org/wiki/Yangjiang_Nuclear_Power_Plant / power-technology.com - CGN Power manages the plant; well-documented CGN home fleet
Yangjiang|1|architect_engineer|UNVERIFIABLE||LOW|no source checked names an AE firm; "CNPEC" unconfirmed (see NOTES)
Yangjiang|1|turbine_supplier|UNVERIFIABLE||LOW|power-technology.com lists unrelated equipment/DCS vendors (Metso, Hollysys, ABB, China Techenergy) but no turbine supplier
Yangjiang|1|rpv_manufacturer|UNVERIFIABLE||LOW|not specified in sources checked
Yangjiang|2|constructor|CONFIRMED||HIGH|same as Yangjiang Unit 1
Yangjiang|2|architect_engineer|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|2|turbine_supplier|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|2|rpv_manufacturer|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|3|constructor|CONFIRMED||HIGH|same as Yangjiang Unit 1
Yangjiang|3|architect_engineer|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|3|turbine_supplier|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|3|rpv_manufacturer|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|4|constructor|CONFIRMED||HIGH|same as Yangjiang Unit 1
Yangjiang|4|architect_engineer|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|4|turbine_supplier|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|4|rpv_manufacturer|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|5|constructor|CONFIRMED||HIGH|same as Yangjiang Unit 1
Yangjiang|5|architect_engineer|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|5|turbine_supplier|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|5|rpv_manufacturer|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|6|constructor|CONFIRMED||HIGH|same as Yangjiang Unit 1
Yangjiang|6|architect_engineer|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|6|turbine_supplier|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Yangjiang|6|rpv_manufacturer|UNVERIFIABLE||LOW|same as Yangjiang Unit 1
Zhangzhou|1|constructor|CONFIRMED||HIGH|en.wikipedia.org/wiki/Zhangzhou_Nuclear_Power_Plant - "owned by CNNC Guodian Zhangzhou Energy Co. Ltd." (CNNC 51% / China Guodian 49%)
Zhangzhou|1|architect_engineer|UNVERIFIABLE||LOW|not confirmed; "CNPE" is CNNC's known engineering arm but no source ties it specifically to Zhangzhou
Zhangzhou|1|turbine_supplier|UNVERIFIABLE||LOW|not specified in sources checked
Zhangzhou|1|rpv_manufacturer|UNVERIFIABLE||LOW|not specified in sources checked
Zhangzhou|2|constructor|CONFIRMED||HIGH|same as Zhangzhou Unit 1
Zhangzhou|2|architect_engineer|UNVERIFIABLE||LOW|same as Zhangzhou Unit 1
Zhangzhou|2|turbine_supplier|UNVERIFIABLE||LOW|same as Zhangzhou Unit 1
Zhangzhou|2|rpv_manufacturer|UNVERIFIABLE||LOW|same as Zhangzhou Unit 1
Zhangzhou|3|constructor|CONFIRMED||HIGH|same as Zhangzhou Unit 1
Zhangzhou|3|architect_engineer|UNVERIFIABLE||LOW|same as Zhangzhou Unit 1
Zhangzhou|3|turbine_supplier|UNVERIFIABLE||LOW|same as Zhangzhou Unit 1
Zhangzhou|3|rpv_manufacturer|UNVERIFIABLE||LOW|same as Zhangzhou Unit 1
Zhangzhou|4|constructor|CONFIRMED||HIGH|same as Zhangzhou Unit 1
Zhangzhou|4|architect_engineer|UNVERIFIABLE||LOW|same as Zhangzhou Unit 1
Zhangzhou|4|turbine_supplier|UNVERIFIABLE||LOW|same as Zhangzhou Unit 1
Zhangzhou|4|rpv_manufacturer|UNVERIFIABLE||LOW|same as Zhangzhou Unit 1
# NOTES
# 1. "CNPEC" (used as architect_engineer default for every CGN-owned plant in this batch: Taipingling, Taishan, Yangjiang, and incorrectly Tianwan 5-6) could not be confirmed as a real, distinct CGN entity in any source checked this session. CGN's actual engineering/design arm is commonly referred to in industry literature as "China Nuclear Power Design Company" (CNPDC), which was not independently re-confirmed this session either. Recommend a dedicated follow-up pass to pin down CGN's correct AE subsidiary name and re-run architect_engineer verification across the whole CGN fleet, not just this batch - "CNPEC" looks like it may be a fabricated blend of CNNC's real "CNPE" (China Nuclear Power Engineering Co.) with CGN's ownership tag.
# 2. Tianwan units 5 & 6 (ACPR-1000) are misattributed to CGN (constructor + architect_engineer) in the source data. Wikipedia's Tianwan article explicitly names "China Nuclear Power Engineering, Ltd. (CNPE)" as constructor for units 5-6, and the whole Tianwan site is a CNNC/Jiangsu Nuclear Power Corp (JNPC)/Rosatom joint venture, not a CGN site - even though ACPR-1000 is a CGN co-developed design lineage. This is a real instance of the CNNC/CGN confusion flagged in the task brief, but running in the opposite direction from the described heuristic (a CNNC site defaulted to CGN, apparently because of the ACPR-1000 model name association with CGN's design family).
# 3. RPV manufacturer for the newer VVER-1200 units (Tianwan 7-8, Xudabao 3-4, both under 2018-era Rosatom export contracts) should likely be AEM-Technologies/Atommash (Volgodonsk), not Izhora Plants - Russian VVER RPV production shifted to Atommash after its 2015 restart. Izhora Plants remains a plausible/CONFIRMED default for the older Tianwan 1-4 VVER-1000 units (built/commissioned 1999-2018, pre-dating the shift).
# 4. Turbine supplier for the same newer VVER-1200 cooperation units (Tianwan 7-8, Xudabao 3-4) is Chinese-supplied, not Power Machines (LMZ) - Rosatom's contracts for these units cover the nuclear island only. Confirmed specifically as Shanghai Electric for Tianwan 7-8; the Xudabao 3-4 Chinese supplier could not be confirmed by name this session (marked WRONG with an unconfirmed corrected_value - re-verify before use).
# 5. Shidaowan Guohe One (CAP1400) ownership/development is SPIC, not CNNC as defaulted - this confirms the special case flagged in the task brief. Its turbine_supplier default (Dongfang Electric) is nonetheless CONFIRMED correct by coincidence/genuine sourcing (Dongfang built the CAP1400 LP turbine module regardless of SPIC vs CNNC ownership).
# 6. Taishan EPR: turbine_supplier=Alstom is CONFIRMED correct as-is (WNA explicitly splits turbine=Alstom vs generator=Dongfang Electric - do not "fix" this to Dongfang). rpv_manufacturer=Mitsubishi Heavy Industries is WRONG; MHI has no documented role at Taishan, the nuclear island/RPV came from Areva/Framatome.
# 7. Large fraction of UNVERIFIABLE verdicts (67/128) reflects genuinely thin English-language sourcing for turbine_supplier/rpv_manufacturer/architect_engineer at CGN-owned sites (Taipingling, Yangjiang, Zhangzhou-adjacent CGN pattern) - Wikipedia and power-technology.com pages for these plants document ownership and construction timelines but not equipment supply chains. A follow-up pass using Chinese-language sources or CGN/CNNC annual reports would likely resolve many of these.
# 8. WebSearch tool exhausted its session quota (200/200) early in this batch; all research after that point relied on WebFetch against Wikipedia, world-nuclear.org, and DuckDuckGo HTML search (with mixed success - Bing returned unusable generic results, Ecosia 403'd, DuckDuckGo occasionally served a CAPTCHA page instead of results). This constrained the depth of verification, particularly for constructor/AE names at CGN sites and for Guohe One's architect_engineer, which is asserted from general industry knowledge rather than a source fetched this session.
