design_series|field|verdict|corrected_value|confidence|source
IPHWR|outlet_temperature_c|CONFIRMED||HIGH|en.wikipedia.org IPHWR-220 (core outlet 293.4C ~ 293.0)
IPHWR|thermal_power_mwth|CONFIRMED||HIGH|en.wikipedia.org IPHWR-220 (754.5 MWth)
IPHWR|turbine_speed_rpm|UNVERIFIABLE||LOW|retrieved source has no turbine speed; WebSearch unavailable
KLT-40S|coolant|CONFIRMED||HIGH|en.wikipedia.org KLT-40 (pressurized water reactor, water coolant)
KLT-40S|moderator|CONFIRMED||HIGH|en.wikipedia.org KLT-40 (water moderator, PWR)
KLT-40S|thermal_power_mwth|CONFIRMED||HIGH|en.wikipedia.org KLT-40 (150 MW thermal)
KNK|coolant|CONFIRMED||HIGH|world-nuclear.org Fast Neutron Reactors (KNK-II sodium coolant)
KNK|fuel_type|UNVERIFIABLE||LOW|KNK Wikipedia (EN and DE) are stubs with no fuel data; WebSearch unavailable
KNK|inlet_temperature_c|UNVERIFIABLE||LOW|KNK Wikipedia stubs have no temperature data; WebSearch unavailable
KNK|number_of_coolant_loops|UNVERIFIABLE||LOW|KNK Wikipedia stubs have no loop data; WebSearch unavailable
KNK|number_of_steam_generators|UNVERIFIABLE||LOW|KNK Wikipedia stubs have no SG data; WebSearch unavailable
KNK|number_of_turbines|UNVERIFIABLE||LOW|KNK Wikipedia stubs have no turbine data; WebSearch unavailable
KNK|outlet_temperature_c|UNVERIFIABLE||LOW|KNK Wikipedia stubs have no temperature data; WebSearch unavailable
KNK|thermal_power_mwth|CONFIRMED||HIGH|world-nuclear.org Fast Neutron Reactors (KNK-II 58 MWth)
KNK|turbine_speed_rpm|UNVERIFIABLE||LOW|KNK Wikipedia stubs have no turbine data; WebSearch unavailable
MHI 3-Loop|coolant|CONFIRMED||HIGH|en.wikipedia.org Ikata Nuclear Power Plant (Mitsubishi PWR, light water coolant)
MHI 3-Loop|moderator|CONFIRMED||HIGH|en.wikipedia.org Ikata Nuclear Power Plant (light water moderator)
MHI 3-Loop|number_of_coolant_loops|CONFIRMED||HIGH|en.wikipedia.org Ikata (Unit 3 Mitsubishi 3-loop plant)
MHI 3-Loop|number_of_steam_generators|CONFIRMED||MED|en.wikipedia.org Ikata (3-loop configuration = 3 steam generators)
Monju|average_burnup_mwd_per_t|UNVERIFIABLE||LOW|retrieved Monju sources (Wikipedia, WNA) do not state burnup; WebSearch unavailable
Monju|coolant|CONFIRMED||HIGH|en.wikipedia.org Monju + world-nuclear.org (sodium-cooled)
Monju|core_diameter_m|UNVERIFIABLE||LOW|retrieved Monju sources do not state core diameter; WebSearch unavailable
Monju|core_height_m|UNVERIFIABLE||LOW|retrieved Monju sources do not state core height; WebSearch unavailable
Monju|fuel_assembly_type|UNVERIFIABLE||LOW|retrieved Monju sources do not state assembly shape; WebSearch unavailable
Monju|fuel_type|CONFIRMED||HIGH|en.wikipedia.org Monju + world-nuclear.org (MOX mixed U/Pu oxide)
Monju|inlet_temperature_c|UNVERIFIABLE||LOW|retrieved Monju sources do not state inlet temperature; WebSearch unavailable
Monju|low_pressure_sections|UNVERIFIABLE||LOW|retrieved Monju sources have no turbine LP-section data; WebSearch unavailable
Monju|number_of_control_elements|UNVERIFIABLE||LOW|retrieved Monju sources do not state control-rod count; WebSearch unavailable
Monju|number_of_coolant_loops|CONFIRMED||HIGH|en.wikipedia.org Monju (three primary coolant loops)
Monju|number_of_fuel_assemblies|CONFIRMED||HIGH|world-nuclear.org Fast Neutron Reactors (198 MOX fuel assemblies)
Monju|number_of_steam_generators|UNVERIFIABLE||LOW|retrieved Monju sources do not state SG count; WebSearch unavailable
Monju|number_of_turbines|UNVERIFIABLE||LOW|retrieved Monju sources do not state turbine count; WebSearch unavailable
Monju|outlet_temperature_c|UNVERIFIABLE||LOW|retrieved Monju sources do not state outlet temperature; WebSearch unavailable
Monju|thermal_power_mwth|CONFIRMED||HIGH|en.wikipedia.org Monju + world-nuclear.org (714 MWth)
Pre-Konvoi|coolant|CONFIRMED||HIGH|en.wikipedia.org Grafenrheinfeld (Vor-Konvoi PWR, light water coolant)
Pre-Konvoi|moderator|CONFIRMED||HIGH|en.wikipedia.org Grafenrheinfeld (PWR, light water moderator)
VVER-1000/320|coolant|CONFIRMED||HIGH|en.wikipedia.org VVER (water serves as coolant and moderator)
VVER-1000/320|enrichment_pct|CONFIRMED||MED|en.wikipedia.org VVER (VVER-1000 ~4.26% avg U-235, within 3.3-4.4 range)
VVER-1000/320|fuel_assembly_type|CONFIRMED||HIGH|en.wikipedia.org VVER (hexagonal fuel assemblies)
VVER-1000/320|live_steam_pressure_bar|CONFIRMED||HIGH|en.wikipedia.org VVER (60.0 bar live steam pressure before turbine)
VVER-1000/320|moderator|CONFIRMED||HIGH|en.wikipedia.org VVER (water serves as moderator)
VVER-1000/320|number_of_control_elements|UNVERIFIABLE||LOW|en.wikipedia.org VVER does not give VVER-1000 control-rod count; WebSearch unavailable
VVER-1000/320|number_of_coolant_loops|CONFIRMED||HIGH|en.wikipedia.org VVER (VVER-1000 four-loop system)
VVER-1000/320|number_of_fuel_assemblies|CONFIRMED||HIGH|en.wikipedia.org VVER (163 hexagonal assemblies)
VVER-1000/320|number_of_steam_generators|CONFIRMED||HIGH|en.wikipedia.org VVER (four steam generators, one per loop)
VVER-1000/320|number_of_turbines|UNVERIFIABLE||LOW|retrieved VVER source does not state turbine count; WebSearch unavailable
VVER-1000/320|operating_pressure_bar|CONFIRMED||MED|en.wikipedia.org VVER (primary ~160 bar; 157 bar = 15.7 MPa nominal, rounding basis)
VVER-1000/320|outlet_temperature_c|CONFIRMED||MED|en.wikipedia.org VVER (core outlet 319C ~ 320)
VVER-1000/320|thermal_power_mwth|CONFIRMED||HIGH|en.wikipedia.org VVER (VVER-1000 3000 MWth)
VVER-1200/509|coolant|CONFIRMED||HIGH|en.wikipedia.org VVER (water coolant and moderator)
VVER-1200/509|core_height_m|UNVERIFIABLE||LOW|no reliable retrieved figure for V-509 core height; WebSearch unavailable
VVER-1200/509|enrichment_pct|UNVERIFIABLE||LOW|no reliable retrieved figure for V-509 enrichment; WebSearch unavailable
VVER-1200/509|fuel_assembly_type|CONFIRMED||HIGH|en.wikipedia.org VVER (hexagonal fuel assemblies)
VVER-1200/509|fuel_type|UNVERIFIABLE||LOW|retrieved VVER source does not explicitly state UO2 for VVER-1200; WebSearch unavailable
VVER-1200/509|inlet_temperature_c|UNVERIFIABLE||LOW|no reliable retrieved figure for V-509 inlet temp; WebSearch unavailable
VVER-1200/509|live_steam_pressure_bar|UNVERIFIABLE||LOW|no reliable retrieved figure for V-509 live steam pressure; WebSearch unavailable
VVER-1200/509|moderator|CONFIRMED||HIGH|en.wikipedia.org VVER (water moderator)
VVER-1200/509|number_of_control_elements|UNVERIFIABLE||LOW|no retrieved figure for V-509 control-rod count; WebSearch unavailable
VVER-1200/509|number_of_coolant_loops|CONFIRMED||MED|en.wikipedia.org VVER (VVER-1200 four-loop, evolution of VVER-1000)
VVER-1200/509|number_of_fuel_assemblies|CONFIRMED||MED|en.wikipedia.org VVER (163 hexagonal assemblies)
VVER-1200/509|number_of_steam_generators|CONFIRMED||MED|en.wikipedia.org VVER (4-loop = 4 horizontal steam generators)
VVER-1200/509|number_of_turbines|UNVERIFIABLE||LOW|no retrieved figure for V-509 turbine count; WebSearch unavailable
VVER-1200/509|operating_pressure_bar|UNVERIFIABLE||LOW|no reliable retrieved figure confirming 162 bar for V-509 (fetch cited ~165 as model estimate); WebSearch unavailable
VVER-1200/509|outlet_temperature_c|UNVERIFIABLE||LOW|no reliable retrieved figure for V-509 outlet temp; WebSearch unavailable
VVER-1200/509|thermal_power_mwth|UNVERIFIABLE||LOW|no reliable retrieved thermal-power figure for V-509 (fetch estimate ~3212 flagged approximate); WebSearch unavailable
VVER-1200/509|turbine_speed_rpm|UNVERIFIABLE||LOW|no retrieved figure for V-509 turbine speed; WebSearch unavailable
W 3-Loop|coolant|CONFIRMED||MED|en.wikipedia.org Surry Nuclear Power Plant (Westinghouse 3-loop PWR, light water)
W 3-Loop|fuel_type|UNVERIFIABLE||LOW|en.wikipedia.org Surry does not explicitly state UO2 fuel; WebSearch unavailable
W 3-Loop|moderator|CONFIRMED||MED|en.wikipedia.org Surry (Westinghouse PWR, light water moderator)
W 3-Loop|number_of_coolant_loops|CONFIRMED||HIGH|en.wikipedia.org Surry (3-loop Westinghouse PWR)
W 3-Loop|number_of_fuel_assemblies|UNVERIFIABLE||LOW|en.wikipedia.org Surry does not state 157-assembly count; WebSearch unavailable
W 3-Loop|number_of_steam_generators|CONFIRMED||MED|en.wikipedia.org Surry (3-loop = 3 steam generators)
