design_series|field|verdict|corrected_value|confidence|source
SGR|fuel_type|BLOCKED|None|None|WebSearch quota exhausted mid-batch before this design series could be researched
SGR|coolant|BLOCKED|None|None|WebSearch quota exhausted mid-batch
SGR|number_of_turbines|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|thermal_power_mwth|BLOCKED|None|None|WebSearch quota exhausted mid-batch before this design series could be researched
Super-Phenix|fuel_type|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|coolant|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|number_of_coolant_loops|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|core_height_m|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|core_diameter_m|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|number_of_fuel_assemblies|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|number_of_control_elements|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|outlet_temperature_c|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|inlet_temperature_c|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|number_of_steam_generators|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|fuel_assembly_type|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|average_burnup_mwd_per_t|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|number_of_turbines|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|turbine_speed_rpm|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Super-Phenix|low_pressure_sections|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|thermal_power_mwth|BLOCKED|None|None|WebSearch quota exhausted mid-batch before this design series could be researched
AVR|fuel_type|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|moderator|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|coolant|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|number_of_coolant_loops|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|operating_pressure_bar|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|enrichment_pct|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|core_height_m|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|core_diameter_m|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|number_of_control_elements|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|outlet_temperature_c|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|inlet_temperature_c|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|number_of_steam_generators|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|fuel_assembly_type|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|number_of_turbines|BLOCKED|None|None|WebSearch quota exhausted mid-batch
AVR|turbine_speed_rpm|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|thermal_power_mwth|BLOCKED|None|None|WebSearch quota exhausted mid-batch before this design series could be researched
Fort St. Vrain|fuel_type|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|moderator|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|coolant|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|number_of_coolant_loops|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|operating_pressure_bar|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|enrichment_pct|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|core_height_m|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|core_diameter_m|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|number_of_fuel_assemblies|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|number_of_control_elements|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|outlet_temperature_c|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|inlet_temperature_c|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|number_of_steam_generators|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|fuel_assembly_type|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|average_burnup_mwd_per_t|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|number_of_turbines|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|turbine_speed_rpm|BLOCKED|None|None|WebSearch quota exhausted mid-batch
Fort St. Vrain|low_pressure_sections|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|thermal_power_mwth|BLOCKED|None|None|WebSearch quota exhausted mid-batch before this design series could be researched
HTR-PM|fuel_type|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|moderator|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|coolant|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|number_of_coolant_loops|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|operating_pressure_bar|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|enrichment_pct|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|core_height_m|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|core_diameter_m|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|outlet_temperature_c|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|inlet_temperature_c|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|number_of_steam_generators|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|fuel_assembly_type|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|average_burnup_mwd_per_t|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|number_of_turbines|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|turbine_speed_rpm|BLOCKED|None|None|WebSearch quota exhausted mid-batch
HTR-PM|low_pressure_sections|BLOCKED|None|None|WebSearch quota exhausted mid-batch
