design_series|field|verdict|corrected_value|confidence|source
Magnox|fuel_assembly_type|CONFIRMED||HIGH|WebSearch synthesis (INEEL/Lyncean "Farewell Magnox"): Magnox-alloy-clad fuel rods/elements (defining feature of the design)
Magnox|average_burnup_mwd_per_t|UNVERIFIABLE||LOW|Searched; sources confirm Magnox had comparatively low burnup but no source returned the specific 3500 MWd/t figure
Magnox|turbine_speed_rpm|BLOCKED||LOW|Search budget exhausted before this field could be queried
Magnox|low_pressure_sections|BLOCKED||LOW|Search budget exhausted before this field could be queried
UNGG|fuel_type|CONFIRMED||MED|Wikipedia/Grokipedia UNGG reactor: natural uranium fuel, graphite moderator, CO2 coolant design
UNGG|moderator|CONFIRMED||MED|Wikipedia/Grokipedia UNGG reactor (graphite moderator)
UNGG|coolant|CONFIRMED||MED|Wikipedia/Grokipedia UNGG reactor (carbon dioxide coolant)
UNGG|enrichment_pct|CONFIRMED||MED|Wikipedia/Grokipedia UNGG reactor (natural uranium fuel)
UNGG|outlet_temperature_c|CONFIRMED||MED|WebSearch synthesis on UNGG design: outlet temperatures limited to ~400C by graphite radiolysis; design level 414C reduced to 360-400C in later operation
UNGG|inlet_temperature_c|UNVERIFIABLE||LOW|Searched; no source returned a specific inlet temperature value
UNGG|fuel_assembly_type|WRONG|Magnesium-zirconium alloy clad fuel element|MED|Wikipedia UNGG reactor (comparison of fuel cladding materials): UNGG fuel cladding was a magnesium-zirconium alloy, in contrast to the magnesium-aluminium alloy (Magnox) cladding used in the British design - DB value "Graphite-clad fuel element" does not match
UNGG|average_burnup_mwd_per_t|UNVERIFIABLE||LOW|A search result referenced a burnup figure of approximately 6.5 GWd/tU for UNGG (higher than DB's 3500), but this could not be tied to one specific named authoritative document this session, so it is flagged as a discrepancy worth re-checking rather than confirmed WRONG
UNGG|low_pressure_sections|BLOCKED||LOW|Search budget exhausted before this field could be queried
AM-1|thermal_power_mwth|BLOCKED||LOW|Search budget exhausted before this row could be queried
AM-1|fuel_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
AM-1|moderator|BLOCKED||LOW|Search budget exhausted before this row could be queried
AM-1|coolant|BLOCKED||LOW|Search budget exhausted before this row could be queried
AM-1|operating_pressure_bar|BLOCKED||LOW|Search budget exhausted before this row could be queried
AM-1|enrichment_pct|BLOCKED||LOW|Search budget exhausted before this row could be queried
AM-1|core_height_m|BLOCKED||LOW|Search budget exhausted before this row could be queried
AM-1|core_diameter_m|BLOCKED||LOW|Search budget exhausted before this row could be queried
AM-1|number_of_fuel_assemblies|BLOCKED||LOW|Search budget exhausted before this row could be queried
AM-1|outlet_temperature_c|BLOCKED||LOW|Search budget exhausted before this row could be queried
AM-1|number_of_turbines|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-100|thermal_power_mwth|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-100|fuel_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-100|moderator|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-100|coolant|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-100|enrichment_pct|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-100|number_of_turbines|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-100|turbine_speed_rpm|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-200|thermal_power_mwth|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-200|fuel_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-200|moderator|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-200|coolant|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-200|enrichment_pct|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-200|number_of_turbines|BLOCKED||LOW|Search budget exhausted before this row could be queried
AMB-200|turbine_speed_rpm|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|thermal_power_mwth|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|fuel_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|moderator|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|coolant|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|operating_pressure_bar|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|enrichment_pct|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|core_height_m|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|core_diameter_m|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|number_of_fuel_assemblies|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|outlet_temperature_c|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|number_of_turbines|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|turbine_speed_rpm|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|low_pressure_sections|BLOCKED||LOW|Search budget exhausted before this row could be queried
EGP-6|live_steam_pressure_bar|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|fuel_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|moderator|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|coolant|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|operating_pressure_bar|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|enrichment_pct|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|core_height_m|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|core_diameter_m|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|outlet_temperature_c|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|inlet_temperature_c|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|fuel_assembly_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|average_burnup_mwd_per_t|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|number_of_turbines|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|turbine_speed_rpm|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|low_pressure_sections|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK|live_steam_pressure_bar|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|thermal_power_mwth|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|fuel_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|moderator|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|coolant|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|number_of_coolant_loops|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|operating_pressure_bar|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|enrichment_pct|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|core_height_m|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|core_diameter_m|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|number_of_fuel_assemblies|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|number_of_control_elements|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|outlet_temperature_c|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|inlet_temperature_c|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|fuel_assembly_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|average_burnup_mwd_per_t|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|number_of_turbines|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|turbine_speed_rpm|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|low_pressure_sections|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1000|live_steam_pressure_bar|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|thermal_power_mwth|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|fuel_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|moderator|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|coolant|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|number_of_coolant_loops|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|operating_pressure_bar|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|enrichment_pct|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|core_height_m|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|core_diameter_m|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|number_of_fuel_assemblies|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|number_of_control_elements|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|outlet_temperature_c|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|inlet_temperature_c|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|fuel_assembly_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|average_burnup_mwd_per_t|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|number_of_turbines|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|turbine_speed_rpm|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|low_pressure_sections|BLOCKED||LOW|Search budget exhausted before this row could be queried
RBMK-1500|live_steam_pressure_bar|BLOCKED||LOW|Search budget exhausted before this row could be queried
BN-20|thermal_power_mwth|BLOCKED||LOW|Search budget exhausted before this row could be queried
BN-20|fuel_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
BN-350|thermal_power_mwth|BLOCKED||LOW|Search budget exhausted before this row could be queried
BN-350|fuel_type|BLOCKED||LOW|Search budget exhausted before this row could be queried
BN-350|number_of_coolant_loops|BLOCKED||LOW|Search budget exhausted before this row could be queried
BN-350|outlet_temperature_c|BLOCKED||LOW|Search budget exhausted before this row could be queried
BN-350|inlet_temperature_c|BLOCKED||LOW|Search budget exhausted before this row could be queried
BN-350|number_of_steam_generators|BLOCKED||LOW|Search budget exhausted before this row could be queried
BN-350|number_of_turbines|BLOCKED||LOW|Search budget exhausted before this row could be queried
BN-350|turbine_speed_rpm|BLOCKED||LOW|Search budget exhausted before this row could be queried
